-1.403489816962186e-09	5.879373003865534e-10	-1.428897139499341e-10	-1.5616297144305236e-10	-7.354561404326887e-11	-4.207656445487373e-11	-4.117661767111258e-11	-4.695577260349637e-11	-5.0667914308633044e-11	-5.1112003518483107e-11	-4.920952534348544e-11	-4.6000536713108886e-11	-4.220979121782875e-11	-3.8250291822805593e-11	-3.432809592140984e-11	-3.057643027659651e-11	-2.709477087137202e-11	-2.389732856045157e-11	-2.100364326906856e-11	-1.8406609569865395e-11	-1.6058265828178264e-11	-1.3994139180795173e-11	-1.2231993196110125e-11	-1.0683010032153106e-11	-9.396927680427325e-12	-8.30269186735677e-12	-7.400302592941443e-12	-6.671996288787341e-12	-6.124878382252064e-12	-5.6914473134384025e-12	-5.4214410738495644e-12	-5.329070518200751e-12	-5.329070518200751e-12	-5.4569682106375694e-12	-5.6203930398623925e-12	-5.9046101341664325e-12	-6.188827228470473e-12	-6.622258297284134e-12	-7.098321930243401e-12	-7.602807272633072e-12	-8.242295734817162e-12	-8.853362487570848e-12	-9.50706180447014e-12	-1.0174971976084635e-11	-1.0913936421275139e-11	-1.1709744285326451e-11	-1.2562395568238571e-11	-1.3386625141720288e-11	-1.4239276424632408e-11	-1.5234036254696548e-11	-1.6086687537608668e-11	-1.695354967523599e-11	-1.7905676941154525e-11	-1.8985701899509877e-11	-2.0037305148434825e-11	-2.1088908397359774e-11	-2.2097879082139116e-11	-2.3248958314070478e-11	-2.4442670110147446e-11	-2.5920599000528455e-11	-2.731326276261825e-11	-2.8762769943568856e-11	-3.0240698833949864e-11	-3.205968823749572e-11	-3.424815986363683e-11	-3.6351366361486726e-11	-3.83124643121846e-11	-4.035882739117369e-11	-4.25757207267452e-11	-4.4934722609468736e-11	-4.7350567911053076e-11	-4.9823256631498225e-11	-5.204014996706974e-11	-5.425704330264125e-11	-5.681499715137761e-11	-5.968558980384842e-11	-6.24140739091672e-11	-6.491518433904275e-11	-6.710365596518386e-11	-6.94626578479074e-11	-7.167955118347891e-11	-7.383960110018961e-11	-7.565859050373547e-11	-7.705125426582526e-11	-7.847233973734546e-11	-7.952394298627041e-11	-7.966605153342243e-11	-7.884182195994072e-11	-7.750600161671173e-11	-7.574385563202668e-11	-7.338485374930315e-11	-7.02300440025283e-11	-6.662048690486699e-11	-6.272671271290164e-11	-5.95719029661268e-11	-5.6985527407960035e-11	-5.1443294069031253e-11	-1.830358087318018e-11	1.482192146795569e-10	7.483436093025375e-10	1.7900845250551356e-09
-1.403489816962186e-09	5.879373003865534e-10	-1.428897139499341e-10	-1.5616297144305236e-10	-7.354561404326887e-11	-4.207656445487373e-11	-4.117661767111258e-11	-4.695577260349637e-11	-5.0667914308633044e-11	-5.1112003518483107e-11	-4.920952534348544e-11	-4.6000536713108886e-11	-4.220979121782875e-11	-3.8250291822805593e-11	-3.432809592140984e-11	-3.057643027659651e-11	-2.709477087137202e-11	-2.389732856045157e-11	-2.100364326906856e-11	-1.8406609569865395e-11	-1.6058265828178264e-11	-1.3994139180795173e-11	-1.2231993196110125e-11	-1.0683010032153106e-11	-9.396927680427325e-12	-8.30269186735677e-12	-7.400302592941443e-12	-6.671996288787341e-12	-6.124878382252064e-12	-5.6914473134384025e-12	-5.4214410738495644e-12	-5.329070518200751e-12	-5.329070518200751e-12	-5.4569682106375694e-12	-5.6203930398623925e-12	-5.9046101341664325e-12	-6.188827228470473e-12	-6.622258297284134e-12	-7.098321930243401e-12	-7.602807272633072e-12	-8.242295734817162e-12	-8.853362487570848e-12	-9.50706180447014e-12	-1.0174971976084635e-11	-1.0913936421275139e-11	-1.1709744285326451e-11	-1.2562395568238571e-11	-1.3386625141720288e-11	-1.4239276424632408e-11	-1.5234036254696548e-11	-1.6086687537608668e-11	-1.695354967523599e-11	-1.7905676941154525e-11	-1.8985701899509877e-11	-2.0037305148434825e-11	-2.1088908397359774e-11	-2.2097879082139116e-11	-2.3248958314070478e-11	-2.4442670110147446e-11	-2.5920599000528455e-11	-2.731326276261825e-11	-2.8762769943568856e-11	-3.0240698833949864e-11	-3.205968823749572e-11	-3.424815986363683e-11	-3.6351366361486726e-11	-3.83124643121846e-11	-4.035882739117369e-11	-4.25757207267452e-11	-4.4934722609468736e-11	-4.7350567911053076e-11	-4.9823256631498225e-11	-5.204014996706974e-11	-5.425704330264125e-11	-5.681499715137761e-11	-5.968558980384842e-11	-6.24140739091672e-11	-6.491518433904275e-11	-6.710365596518386e-11	-6.94626578479074e-11	-7.167955118347891e-11	-7.383960110018961e-11	-7.565859050373547e-11	-7.705125426582526e-11	-7.847233973734546e-11	-7.952394298627041e-11	-7.966605153342243e-11	-7.884182195994072e-11	-7.750600161671173e-11	-7.574385563202668e-11	-7.338485374930315e-11	-7.02300440025283e-11	-6.662048690486699e-11	-6.272671271290164e-11	-5.95719029661268e-11	-5.6985527407960035e-11	-5.1443294069031253e-11	-1.830358087318018e-11	1.482192146795569e-10	7.483436093025375e-10	1.7900845250551356e-09
1.3654352840101682e-09	6.040857242422791e-10	-2.4981128277090647e-11	-2.1761398238950846e-10	-2.335102111672427e-10	-1.9790546978981638e-10	-1.5583068169178205e-10	-1.2078915645474808e-10	-9.480327634037167e-11	-7.628919718172256e-11	-6.305622690661039e-11	-5.3306692393562116e-11	-4.5786485713961156e-11	-3.97015753605956e-11	-3.455191688317427e-11	-3.007016857736744e-11	-2.6123103680220083e-11	-2.2639667918156192e-11	-1.957545237019076e-11	-1.6846968264871975e-11	-1.4424017535930034e-11	-1.234212732015294e-11	-1.0579981335467892e-11	-9.08073616301408e-12	-7.847944516470307e-12	-6.835421118012164e-12	-6.0182969718880486e-12	-5.3788085097039584e-12	-4.874323167314287e-12	-4.504840944719035e-12	-4.32720526077901e-12	-4.312994406063808e-12	-4.369837824924616e-12	-4.554578936222242e-12	-4.796163466380676e-12	-5.115907697472721e-12	-5.5209170568559784e-12	-5.9898752624576446e-12	-6.579625733138528e-12	-7.190692485892214e-12	-7.830180948076304e-12	-8.540723683836404e-12	-9.2228447101661e-12	-9.9333874459262e-12	-1.0629719326971099e-11	-1.1397105481592007e-11	-1.2164491636212915e-11	-1.3059775483270641e-11	-1.3869794202037156e-11	-1.4765078049094882e-11	-1.5759837879159022e-11	-1.6711965145077556e-11	-1.77351466845721e-11	-1.8815171642927453e-11	-1.999467258428922e-11	-2.1032064978498966e-11	-2.2069457372708712e-11	-2.3320012587646488e-11	-2.48263631874579e-11	-2.6204816094832495e-11	-2.7540636438061483e-11	-2.8961721909581684e-11	-3.058175934711471e-11	-3.234390533179976e-11	-3.427658157306723e-11	-3.6408209780347534e-11	-3.82840426027542e-11	-4.0387249100604095e-11	-4.243361217959318e-11	-4.462208380573429e-11	-4.6981085688457824e-11	-4.934008757118136e-11	-5.1585402616183273e-11	-5.383071766118519e-11	-5.6132876125047915e-11	-5.866240826435387e-11	-6.122036211309023e-11	-6.340883373923134e-11	-6.554046194651164e-11	-6.747313818777911e-11	-6.923528417246416e-11	-7.08837433194276e-11	-7.23048287909478e-11	-7.352696229645517e-11	-7.423750503221527e-11	-7.440803528879769e-11	-7.347011887759436e-11	-7.190692485892214e-11	-6.95479229761986e-11	-6.633626981056295e-11	-6.17319528828375e-11	-5.587708074017428e-11	-4.857270141656045e-11	-3.9477754398831166e-11	-2.8251179173821583e-11	-1.7251977624255233e-11	-1.432454155292362e-11	-5.027800398238469e-11	-2.2725998860551044e-10	-7.962626114021987e-10	-1.760923851179541e-09
-3.191719222179864e-10	-2.0803389114948984e-09	-7.572662774624206e-10	-4.783562435051181e-10	-4.103116735265644e-10	-3.282263350001813e-10	-2.415174726877467e-10	-1.7165335819413485e-10	-1.2278800198828321e-10	-9.067768758086459e-11	-6.982503464314505e-11	-5.5920601482739585e-11	-4.615419157971701e-11	-3.8840042293486476e-11	-3.3024250001290056e-11	-2.8173019472887972e-11	-2.4027002609727788e-11	-2.0410340084708878e-11	-1.7251977624255233e-11	-1.4512835377900046e-11	-1.213251721310371e-11	-1.0118128557223827e-11	-8.419931418757187e-12	-7.048583938740194e-12	-5.9188209888816345e-12	-5.027089855502709e-12	-4.344968829173013e-12	-3.815614491031738e-12	-3.460343123151688e-12	-3.254285729781259e-12	-3.169020601490047e-12	-3.176126028847648e-12	-3.325340003357269e-12	-3.588240815588506e-12	-3.907985046680551e-12	-4.320099833421409e-12	-4.82458517581108e-12	-5.3788085097039584e-12	-5.9401372709544376e-12	-6.59383658785373e-12	-7.332801033044234e-12	-8.000711204658728e-12	-8.810729923425242e-12	-9.57811607804615e-12	-1.0317080523236655e-11	-1.1056044968427159e-11	-1.1937117960769683e-11	-1.2789769243681803e-11	-1.3670842236024328e-11	-1.4566126083082054e-11	-1.5489831639570184e-11	-1.6498802324349526e-11	-1.7536194718559273e-11	-1.8602008822199423e-11	-1.9682033780554775e-11	-2.0833113012486137e-11	-2.2069457372708712e-11	-2.333422344236169e-11	-2.4655832930875476e-11	-2.6048496692965273e-11	-2.7483793019200675e-11	-2.8990143619012088e-11	-3.0524915928253904e-11	-3.220179678464774e-11	-3.4077629607054405e-11	-3.5925040720030665e-11	-3.802824721788056e-11	-3.998934516857844e-11	-4.1950443119276315e-11	-4.416733645484783e-11	-4.632738637155853e-11	-4.860112312599085e-11	-5.084643817099277e-11	-5.3006488087703474e-11	-5.53086465515662e-11	-5.763922672485933e-11	-5.988454176986124e-11	-6.212985681486316e-11	-6.392042450897861e-11	-6.559730536537245e-11	-6.710365596518386e-11	-6.855316314613447e-11	-6.963318810448982e-11	-7.02584657119587e-11	-7.051426109683234e-11	-7.000267032708507e-11	-6.858158485556487e-11	-6.613731784455013e-11	-6.286882126005366e-11	-5.843503458891064e-11	-5.2438053899095394e-11	-4.4366288420860656e-11	-3.362288225616794e-11	-1.9241497284383513e-11	1.1084466677857563e-12	3.106492840743158e-11	7.750600161671173e-11	1.5077716852829326e-10	2.5929125513357576e-10	3.8815528569102753e-10	5.393303581513464e-10
-5.373492363082372e-10	5.942678059400888e-09	1.4394436337328287e-09	-2.51383913685288e-10	-5.06363617702732e-10	-4.005509257609674e-10	-2.6919355633481246e-10	-1.7663426277181316e-10	-1.1958345425000516e-10	-8.546674479248395e-11	-6.465139534839182e-11	-5.1252335708795727e-11	-4.196731850925062e-11	-3.4996006093024334e-11	-2.9402258405752946e-11	-2.4709123636057484e-11	-2.0657253685385513e-11	-1.7148948927570018e-11	-1.4097167877480388e-11	-1.1446843473095214e-11	-9.205081141772098e-12	-7.322142892007832e-12	-5.780265155408415e-12	-4.519051799434237e-12	-3.581135388230905e-12	-2.8634872251132037e-12	-2.3590018827235326e-12	-2.0392576516314875e-12	-1.8260948309034575e-12	-1.7479351299698465e-12	-1.7905676941154525e-12	-1.9326762412674725e-12	-2.2097879082139116e-12	-2.5508484213787597e-12	-2.9629632081196178e-12	-3.439026841078885e-12	-4.000355602329364e-12	-4.646949491871055e-12	-5.3859139370615594e-12	-6.103562100179261e-12	-6.764366844436154e-12	-7.58859641791787e-12	-8.384404281969182e-12	-9.166001291305292e-12	-9.990230864787009e-12	-1.0885514711844735e-11	-1.1638690011750441e-11	-1.2448708730516955e-11	-1.3301360013429075e-11	-1.4239276424632408e-11	-1.5219825399981346e-11	-1.6186163520615082e-11	-1.7251977624255233e-11	-1.8332002582610585e-11	-1.944044925039634e-11	-2.05631067728973e-11	-2.1827872842550278e-11	-2.319211489520967e-11	-2.452793523843866e-11	-2.580691216280684e-11	-2.7270630198472645e-11	-2.8833824217144866e-11	-3.0468072509393096e-11	-3.211653165635653e-11	-3.387867764104158e-11	-3.5782932172878645e-11	-3.774403012357652e-11	-3.959144123655278e-11	-4.169464773440268e-11	-4.3854697651113383e-11	-4.604316927725449e-11	-4.794742380909156e-11	-5.0107473725802265e-11	-5.240963218966499e-11	-5.4711790653527714e-11	-5.687184057023842e-11	-5.88897819397971e-11	-6.073719305277336e-11	-6.266986929404084e-11	-6.431832844100427e-11	-6.562572707480285e-11	-6.659206519543659e-11	-6.727418622176629e-11	-6.752998160663992e-11	-6.73310296406271e-11	-6.636469151999336e-11	-6.468781066359952e-11	-6.212985681486316e-11	-5.81508174946066e-11	-5.292122295941226e-11	-4.5986325858393684e-11	-3.657874003692996e-11	-2.4357404981856234e-11	-7.560174708487466e-12	1.6058265828178264e-11	5.3375970310298726e-11	1.2252598935447168e-10	2.787317043839721e-10	6.814104835939361e-10	1.6971455352177145e-09	3.3246010389120784e-09
9.724238821140836e-10	-9.358386280637979e-09	-5.2916970250116435e-09	-2.3099648305269227e-09	-9.58162549302699e-10	-4.1588354982025066e-10	-2.0285684243503965e-10	-1.1606582361878282e-10	-7.76698705351464e-11	-5.844746908678644e-11	-4.7205794828641956e-11	-3.950084703774337e-11	-3.347455646007802e-11	-2.83577605841856e-11	-2.382449793003616e-11	-1.9756640767809586e-11	-1.6116885603878472e-11	-1.2887468869848817e-11	-1.007194327939942e-11	-7.666756118851481e-12	-5.631051180898794e-12	-3.9612757518625585e-12	-2.6432189770275727e-12	-1.637801005927031e-12	-8.739675649849232e-13	-3.694822225952521e-13	-8.171241461241152e-14	2.1316282072803006e-14	0.0	-1.2079226507921703e-13	-3.552713678800501e-13	-6.608047442568932e-13	-1.0018652574217413e-12	-1.4495071809506044e-12	-2.0179413695586845e-12	-2.6219026949547697e-12	-3.289812866569264e-12	-4.000355602329364e-12	-4.732214620162267e-12	-5.5138116294983774e-12	-6.323830348264892e-12	-7.119638212316204e-12	-7.915446076367516e-12	-8.839151632855646e-12	-9.677592061052565e-12	-1.0459189070388675e-11	-1.1354472917446401e-11	-1.2207124200358521e-11	-1.3088197192701045e-11	-1.404032445861958e-11	-1.5020873433968518e-11	-1.6086687537608668e-11	-1.7124079931818414e-11	-1.823252659960417e-11	-1.944044925039634e-11	-2.0733637029479723e-11	-2.1955770534987096e-11	-2.3177904040494468e-11	-2.4556356947869062e-11	-2.602007498353487e-11	-2.7355895326763857e-11	-2.872013737942325e-11	-3.029754225281067e-11	-3.197442310920451e-11	-3.370814738445915e-11	-3.552713678800501e-11	-3.7260861063259654e-11	-3.936406756110955e-11	-4.118305696465541e-11	-4.3087311496492475e-11	-4.510525286605116e-11	-4.7407411329913884e-11	-4.942535269947257e-11	-5.155698090675287e-11	-5.374545253289398e-11	-5.582023732131347e-11	-5.800870894745458e-11	-5.985612006043084e-11	-6.156142262625508e-11	-6.295408638834488e-11	-6.423306331271306e-11	-6.517097972391639e-11	-6.585310075024609e-11	-6.602363100682851e-11	-6.531308827106841e-11	-6.400568963726982e-11	-6.218670023372397e-11	-5.942979441897478e-11	-5.573497219302226e-11	-5.030642569181509e-11	-4.317257662478369e-11	-3.410605131648481e-11	-2.2140511646284722e-11	-7.077005648170598e-12	1.071498445526231e-11	2.802380549837835e-11	3.311129148642067e-11	-1.708144736767281e-11	-2.637534635141492e-10	-1.060584509104956e-09	-2.4072335236269282e-09
-2.419315210324939e-10	-6.876536820416201e-09	-2.1274338818377814e-09	-3.0382701909914545e-10	9.211043039414335e-11	1.0533107719368218e-10	5.683165049674699e-11	1.7197354651443675e-11	-6.416200903913705e-12	-1.8419932246160897e-11	-2.3316459873967688e-11	-2.41158204516978e-11	-2.2649437880772894e-11	-2.0017765223201422e-11	-1.688249540165998e-11	-1.3653078667630325e-11	-1.0551559626037488e-11	-7.72715225139109e-12	-5.258016244624741e-12	-3.1654678878112463e-12	-1.4530598946294049e-12	-8.526512829121202e-14	9.698908343125368e-13	1.7195134205394424e-12	2.19912976717751e-12	2.447819724693545e-12	2.497557716196752e-12	2.4016344468691386e-12	2.1245227799226996e-12	1.7550405573274475e-12	1.3571366253017914e-12	8.881784197001252e-13	3.410605131648481e-13	-2.8421709430404007e-13	-9.805489753489383e-13	-1.7266188478970435e-12	-2.4513724383723456e-12	-3.211653165635653e-12	-4.000355602329364e-12	-4.867217739956686e-12	-5.7838178690872155e-12	-6.622258297284134e-12	-7.503331289626658e-12	-8.313350008393172e-12	-9.194423000735696e-12	-1.0047074283647817e-11	-1.0913936421275139e-11	-1.1780798558902461e-11	-1.2704504115390591e-11	-1.3628209671878722e-11	-1.4566126083082054e-11	-1.56035184772918e-11	-1.6726175999792758e-11	-1.7905676941154525e-11	-1.9113599591946695e-11	-2.034994395216927e-11	-2.1614710021822248e-11	-2.2993162929196842e-11	-2.4272139853565022e-11	-2.5707436179800425e-11	-2.7185365070181433e-11	-2.8606450541701633e-11	-3.0041746867937036e-11	-3.1803892852622084e-11	-3.348077370901592e-11	-3.5214497984270565e-11	-3.6976643968955614e-11	-3.8681946534779854e-11	-4.078515303262975e-11	-4.268940756446682e-11	-4.4565240386873484e-11	-4.652633833757136e-11	-4.860112312599085e-11	-5.061906449554954e-11	-5.269384928396903e-11	-5.505285116669256e-11	-5.6985527407960035e-11	-5.891820364922751e-11	-6.053824108676054e-11	-6.210143510543276e-11	-6.340883373923134e-11	-6.426148502214346e-11	-6.477307579189073e-11	-6.477307579189073e-11	-6.428990673157386e-11	-6.338041202980094e-11	-6.176037459226791e-11	-5.928768587182276e-11	-5.5507598517579027e-11	-5.042011252953671e-11	-4.388311936054379e-11	-3.54418716597138e-11	-2.4868995751603507e-11	-1.1965539670200087e-11	2.1884716261411086e-12	1.5290879673557356e-11	2.142996891052462e-11	1.2136069926782511e-11	-5.115907697472721e-13	9.350742402602918e-11	2.9598368200822733e-10
-3.374597320862318e-10	2.2343690598219694e-08	1.070434700600753e-08	4.215816529207217e-09	1.6481734865791964e-09	6.752101100460095e-10	2.893099093626006e-10	1.2429213214204538e-10	4.877742654230133e-11	1.2989609388114332e-11	-3.661959624423616e-12	-1.0550671447617788e-11	-1.234479185541204e-11	-1.1501910535116622e-11	-9.411138535142527e-12	-6.831868404333363e-12	-4.236611061969597e-12	-1.850963826655061e-12	2.2737367544323206e-13	1.9539925233402755e-12	3.289812866569264e-12	4.291678123991005e-12	4.970246436641901e-12	5.357492227631155e-12	5.53157519789238e-12	5.488942633746774e-12	5.243805389909539e-12	4.874323167314287e-12	4.362732397567015e-12	3.765876499528531e-12	3.090860900556436e-12	2.3447910280083306e-12	1.5702994460298214e-12	7.887024366937112e-13	0.0	-8.384404281969182e-13	-1.6839862837514374e-12	-2.5579538487363607e-12	-3.460343123151688e-12	-4.312994406063808e-12	-5.201172825763933e-12	-6.0964566728216596e-12	-6.963318810448982e-12	-7.887024366937112e-12	-8.768097359279636e-12	-9.706013770482969e-12	-1.0587086762825493e-11	-1.1553424883459229e-11	-1.247713043994736e-11	-1.3372414287005085e-11	-1.432454155292362e-11	-1.5404566511278972e-11	-1.6569856597925536e-11	-1.7763568394002505e-11	-1.8971491044794675e-11	-2.0236257114447653e-11	-2.1572077457676642e-11	-2.2865265236760024e-11	-2.4229507289419416e-11	-2.5636381906224415e-11	-2.702904566831421e-11	-2.8478552849264815e-11	-2.9899638320785016e-11	-3.1235458664014004e-11	-3.285549610154703e-11	-3.447553353908006e-11	-3.61808361049043e-11	-3.7914560380158946e-11	-3.964828465541359e-11	-4.158096089668106e-11	-4.359890226623975e-11	-4.553157850750722e-11	-4.757794158649631e-11	-4.96527263749158e-11	-5.1670667744474486e-11	-5.3574922276311554e-11	-5.567812877416145e-11	-5.752553988713771e-11	-5.931610758125316e-11	-6.0992988437647e-11	-6.227196536201518e-11	-6.349409886752255e-11	-6.411937647499144e-11	-6.434675015043467e-11	-6.428990673157386e-11	-6.374989425239619e-11	-6.255618245631922e-11	-6.022560228302609e-11	-5.7127635955112055e-11	-5.303490979713388e-11	-4.7492676458205096e-11	-4.058620106661692e-11	-3.1661784305470064e-11	-2.0833113012486137e-11	-7.16227077646181e-12	1.0231815394945443e-11	3.1235458664014004e-11	5.2665427574538626e-11	5.363176569517236e-11	-5.24664756085258e-11	-2.723652414715616e-10
-2.4778177594091324e-10	-9.529811398702952e-09	-2.6649654427668423e-09	-1.4196366304730645e-10	3.365296930013528e-10	2.9380697874614725e-10	1.8363488507588954e-10	9.981926396562812e-11	4.796563146669541e-11	1.8807178037150152e-11	3.835154416265141e-12	-2.7418067816142866e-12	-4.5563552930616424e-12	-3.8475889141409425e-12	-1.9415580254644738e-12	3.765876499528531e-13	2.666311615939776e-12	4.700240197053063e-12	6.359357485052897e-12	7.613465413669473e-12	8.530065542800003e-12	9.084288876692881e-12	9.325873406851315e-12	9.332978834208916e-12	9.084288876692881e-12	8.640199666842818e-12	8.08242361927114e-12	7.37543359718984e-12	6.608047442568932e-12	5.7411853049416095e-12	4.817479748453479e-12	3.872457909892546e-12	2.8919089345436078e-12	1.9255708139098715e-12	1.0018652574217413e-12	7.815970093361102e-14	-9.023892744153272e-13	-1.8332002582610585e-12	-2.7640112421067897e-12	-3.716138508025324e-12	-4.618527782440651e-12	-5.5280224842135794e-12	-6.3806737671257e-12	-7.219114195322618e-12	-8.171241461241152e-12	-9.137579581874888e-12	-1.0089706847793423e-11	-1.0984990694851149e-11	-1.1951328815484885e-11	-1.297451035497943e-11	-1.404032445861958e-11	-1.503508428868372e-11	-1.6214585230045486e-11	-1.7479351299698465e-11	-1.8701484805205837e-11	-1.992361831071321e-11	-2.120259523508139e-11	-2.2509993868879974e-11	-2.3845814212108962e-11	-2.516742370062275e-11	-2.653166575328214e-11	-2.7981172934232745e-11	-2.944489096989855e-11	-3.092281986027956e-11	-3.242917046009097e-11	-3.390709935047198e-11	-3.552713678800501e-11	-3.723243935382925e-11	-3.89945853385143e-11	-4.0756731323199347e-11	-4.263256414560601e-11	-4.459366209630389e-11	-4.652633833757136e-11	-4.851585799769964e-11	-5.0590642786119133e-11	-5.260858415567782e-11	-5.454126039694529e-11	-5.658762347593438e-11	-5.837819117004983e-11	-5.999822860758286e-11	-6.158984433568548e-11	-6.286882126005366e-11	-6.400568963726982e-11	-6.474465408246033e-11	-6.497202775790356e-11	-6.494360604847316e-11	-6.403411134670023e-11	-6.278355613176245e-11	-6.059508450562134e-11	-5.763922672485933e-11	-5.3859139370615594e-11	-4.880007509200368e-11	-4.25472990173148e-11	-3.444711182964966e-11	-2.219735506514553e-11	-2.0747847884194925e-12	3.7346126191550866e-11	1.2397549653542228e-10	3.3011815503414255e-10	8.169820375769632e-10	1.5926104879326886e-09
3.738504320445589e-10	-2.7318308786723266e-09	-2.2648144332171327e-09	-1.0439230035963476e-09	-3.48332029886933e-10	-7.368661236739626e-11	7.104761223786227e-12	1.8764545473004546e-11	1.2283951633662582e-11	4.82547335423078e-12	5.950795411990839e-13	-4.4231285301066237e-13	6.59916565837193e-13	2.872369009310205e-12	5.444533712761768e-12	7.927880574243318e-12	1.0079048706757021e-11	1.177724584522366e-11	1.3013590205446235e-11	1.3795187214782345e-11	1.4154011296341196e-11	1.4175327578413999e-11	1.390176862514636e-11	1.3383072428041487e-11	1.269384597435419e-11	1.1887379969266476e-11	1.0963674412778346e-11	9.940492873283802e-12	8.874678769643651e-12	7.766232101857895e-12	6.565414878423326e-12	5.3788085097039584e-12	4.199307568342192e-12	3.076650045841234e-12	1.9824142327706795e-12	9.805489753489383e-13	-2.1316282072803006e-14	-1.0516032489249483e-12	-2.0108359422010835e-12	-2.8990143619012088e-12	-3.822719918389339e-12	-4.732214620162267e-12	-5.7127635955112055e-12	-6.707523425575346e-12	-7.673861546209082e-12	-8.526512829121202e-12	-9.43600753089413e-12	-1.043076736095827e-11	-1.1482370609883219e-11	-1.2519763004092965e-11	-1.3571366253017914e-11	-1.467981292080367e-11	-1.574562702444382e-11	-1.6896706256375182e-11	-1.8133050616597757e-11	-1.9412027540965937e-11	-2.0691004465334117e-11	-2.1941559680271894e-11	-2.3376856006507296e-11	-2.4698465495021082e-11	-2.603428583825007e-11	-2.738431703619426e-11	-2.8848035071860068e-11	-3.043965079996269e-11	-3.1803892852622084e-11	-3.33386651618639e-11	-3.490185918053612e-11	-3.6550318327499554e-11	-3.814193405560218e-11	-3.987565833085682e-11	-4.1808334572124295e-11	-4.374101081339177e-11	-4.573053047352005e-11	-4.757794158649631e-11	-4.9539039537194185e-11	-5.147171577846166e-11	-5.3574922276311554e-11	-5.5706550483591855e-11	-5.7838178690872155e-11	-5.977085493213963e-11	-6.147615749796387e-11	-6.278355613176245e-11	-6.392042450897861e-11	-6.500044946733397e-11	-6.59383658785373e-11	-6.627942639170215e-11	-6.625100468227174e-11	-6.579625733138528e-11	-6.488676262961235e-11	-6.357936399581376e-11	-6.178879630169831e-11	-5.95434812566964e-11	-5.701394911739044e-11	-5.4001247917767614e-11	-4.9681148084346205e-11	-4.226308192301076e-11	-3.0098590286797844e-11	-1.4409806681214832e-11	-2.2140511646284722e-11	-1.560067630634876e-10	-4.2243186726409476e-10
